Readings at 24V,,,,,,,,,,,,,,,,,readings at 12V,,,,,,,,,,
time,Raw current,average current,,time,Raw current,average current,,time,Raw current,average current,,final_avg,,,,,time,Raw current,average current,,time,Raw current,average current,,time,Raw current,average current
24.91846006,172,229.925,,24.64294542,145.7,228.6,,24.96723161,224.7,239.135,,232.5533333,,,,,23.18106322,198.3,225.965,,23.13364506,198.3,239.135,,23.18910709,172,214.12
24.92070723,145.7,227.29,,24.64586669,145.7,224.65,,24.9741234,198.3,235.185,,229.0416667,,,,,23.18355482,145.7,223.335,,23.13656631,198.3,232.555,,23.19190507,172,214.12
24.92319441,198.3,229.92,,24.64893935,172,227.28,,24.97715957,251,239.135,,232.1116667,,,,,23.18603019,172,224.65,,23.1396861,277.3,228.61,,23.19410706,251,218.07
24.9257575,145.7,228.6,,24.65145383,198.3,231.23,,24.97938457,277.3,244.4,,234.7433333,,,,,23.18825861,198.3,224.65,,23.14203609,251,232.56,,23.19643324,277.3,214.12
24.92830198,224.7,229.915,,24.65381898,172,224.65,,24.98178821,251,247.035,,233.8666667,,,,,23.19061518,198.3,223.335,,23.1443826,303.6,229.93,,23.19948433,172,214.12
24.93086653,224.7,229.915,,24.65674714,251,228.6,,24.98400445,251,244.4,,234.305,,,,,23.19305898,277.3,224.655,,23.14722119,251,229.93,,23.20199142,277.3,215.435
24.93326186,172,232.55,,24.65919381,277.3,228.6,,24.98636708,172,243.085,,234.745,,,,,23.19579677,172,219.39,,23.15053587,145.7,228.61,,23.20501889,224.7,216.755
24.93690795,224.7,229.915,,24.66153441,224.7,231.23,,24.98876874,277.3,248.35,,236.4983333,,,,,23.19876967,277.3,218.075,,23.15383217,198.3,225.98,,23.20891144,251,218.07
24.94038033,198.3,225.965,,24.66392656,172,233.865,,24.99099144,251,247.035,,235.6216667,,,,,23.20211926,251,218.075,,23.15666737,251,224.665,,23.21329076,251,218.07
24.94683564,172,227.28,,24.66617487,172,237.815,,24.99337207,145.7,248.35,,237.815,,,,,23.20459147,251,218.075,,23.15943609,198.3,231.245,,23.21629109,277.3,215.435
24.95081167,198.3,227.28,,24.66882448,224.7,233.865,,24.99575096,277.3,249.665,,236.9366667,,,,,23.20764763,277.3,215.445,,23.16266062,224.7,235.195,,23.22054708,198.3,218.07
24.95438672,198.3,219.385,,24.67107905,224.7,229.92,,24.99792816,198.3,250.98,,233.4283333,,,,,23.21041927,198.3,214.13,,23.16542046,198.3,239.145,,23.22349942,224.7,224.65
24.95723466,277.3,220.7,,24.67324762,172,233.87,,25.0003598,251,248.345,,234.305,,,,,23.21319117,198.3,210.18,,23.1678222,251,239.145,,23.22593814,224.7,220.705
24.96018901,224.7,222.02,,24.67567149,277.3,239.135,,25.00276165,303.6,249.66,,236.9383333,,,,,23.21546031,251,210.18,,23.17076313,224.7,239.145,,23.22832264,224.7,218.07
24.96294812,277.3,223.335,,24.67806971,198.3,241.765,,25.00510449,277.3,247.03,,237.3766667,,,,,23.21787779,172,212.815,,23.17294957,224.7,236.51,,23.23055339,251,211.49
24.9657756,172,223.335,,24.68077726,277.3,243.085,,25.00786495,198.3,247.03,,237.8166667,,,,,23.22027778,172,212.815,,23.17542127,198.3,236.51,,23.23271325,172,212.81
24.96813654,172,222.02,,24.68483656,251,239.135,,25.01162577,303.6,240.45,,233.8683333,,,,,23.2224917,172,211.5,,23.17815358,172,240.46,,23.23518634,145.7,220.705
24.97030043,172,222.02,,24.6914529,172,233.87,,25.01544681,172,239.13,,231.6733333,,,,,23.2250422,303.6,211.5,,23.18040746,251,241.775,,23.2375821,277.3,223.335
24.97267778,251,220.705,,24.69443208,303.6,233.87,,25.01938377,198.3,236.5,,230.3583333,,,,,23.22735364,224.7,214.135,,23.18267933,251,236.51,,23.24058413,224.7,225.97
24.97496529,224.7,218.075,,24.69916234,251,235.185,,25.02296449,198.3,240.45,,231.2366667,,,,,23.22948759,251,208.87,,23.18513082,172,232.56,,23.24328812,303.6,229.92
24.97713123,277.3,218.075,,24.70401283,224.7,236.5,,25.02713265,277.3,239.135,,231.2366667,,,,,23.23212057,251,204.92,,23.18739726,277.3,235.195,,23.24581637,172,229.92
24.97957467,251,222.025,,24.70713009,251,239.135,,25.03020494,277.3,243.085,,234.7483333,,,,,23.23475699,224.7,202.285,,23.18966957,172,240.46,,23.24892044,224.7,232.555
24.98171669,198.3,220.71,,24.7097096,198.3,236.505,,25.0327849,303.6,237.82,,231.6783333,,,,,23.23706698,224.7,206.235,,23.19208927,251,239.145,,23.25139457,198.3,231.24
24.98387217,224.7,224.66,,24.71186425,251,232.555,,25.03552347,251,231.24,,229.485,,,,,23.23992684,172,207.555,,23.19435243,224.7,237.83,,23.25433887,277.3,233.87
24.98626415,224.7,225.98,,24.71433406,145.7,233.87,,25.03838855,198.3,229.925,,229.925,,,,,23.24235289,145.7,208.87,,23.19663444,303.6,235.195,,23.256962,198.3,229.92
24.98847631,224.7,228.61,,24.71686887,145.7,231.24,,25.04083397,224.7,228.61,,229.4866667,,,,,23.24525648,303.6,208.87,,23.19908436,277.3,239.14,,23.25919699,198.3,231.24
24.99107038,145.7,231.24,,24.71910757,251,227.29,,25.04325745,277.3,228.61,,229.0466667,,,,,23.24768732,145.7,210.185,,23.20136547,277.3,243.09,,23.26158395,172,233.87
24.99501297,277.3,229.925,,24.72157296,224.7,228.61,,25.04571272,277.3,228.61,,229.0483333,,,,,23.25036954,251,211.5,,23.20354589,277.3,241.775,,23.26382057,224.7,232.555
24.99936633,198.3,233.875,,24.72391177,277.3,229.925,,25.0480355,224.7,228.61,,230.8033333,,,,,23.25267229,198.3,211.5,,23.20583312,198.3,243.09,,23.26618646,224.7,229.925
25.00470029,172,231.245,,24.72612553,251,231.24,,25.05024181,198.3,224.665,,229.05,,,,,23.25539041,224.7,208.865,,23.20823671,277.3,237.825,,23.26876362,224.7,235.19
25.00760694,251,228.61,,24.7287891,172,232.56,,25.05265323,277.3,225.985,,229.0516667,,,,,23.25863153,224.7,206.23,,23.21047574,198.3,235.19,,23.27092193,277.3,236.505
25.01066784,303.6,229.925,,24.73125821,277.3,232.56,,25.05534562,251,222.035,,228.1733333,,,,,23.26325358,172,204.915,,23.21373338,198.3,235.19,,23.27311024,251,236.505
25.01399861,172,227.295,,24.73339367,119.4,229.925,,25.05752095,224.7,224.67,,227.2966667,,,,,23.26769799,251,204.915,,23.21659156,303.6,231.24,,23.27562786,198.3,235.185
25.01696965,277.3,227.295,,24.73594237,303.6,229.925,,25.0597378,224.7,222.04,,226.42,,,,,23.27134328,251,202.28,,23.22109266,198.3,232.555,,23.27786619,251,237.82
25.01932624,145.7,227.295,,24.73814189,303.6,227.295,,25.06208158,277.3,223.355,,225.9816667,,,,,23.27451385,303.6,199.645,,23.22509395,224.7,237.82,,23.28030822,198.3,239.14
25.02197516,172,223.345,,24.74113557,277.3,231.24,,25.06428017,277.3,223.355,,225.98,,,,,23.27754702,251,203.595,,23.22782254,277.3,236.505,,23.28284022,277.3,235.19
25.02436549,251,223.345,,24.74560966,277.3,235.19,,25.06662081,224.7,228.62,,229.0516667,,,,,23.28043122,251,208.86,,23.23135232,277.3,235.19,,23.28525338,224.7,231.245
25.02714215,277.3,227.295,,24.74913234,198.3,243.085,,25.07127579,251,231.255,,233.8783333,,,,,23.28404797,277.3,212.81,,23.23407328,224.7,232.56,,23.28778276,224.7,229.93
25.02971819,172,227.295,,24.75335554,277.3,243.085,,25.07497344,277.3,233.885,,234.755,,,,,23.2866987,303.6,212.81,,23.2366489,277.3,236.51,,23.29091292,251,231.245
25.0319683,303.6,228.61,,24.7570559,277.3,240.45,,25.07881576,251,233.885,,234.315,,,,,23.2888416,224.7,218.075,,23.23931736,172,239.14,,23.29345469,251,231.245
25.03464029,251,227.295,,24.75971053,224.7,237.815,,25.08200909,198.3,235.2,,233.4366667,,,,,23.29132256,277.3,220.71,,23.24176858,172,236.505,,23.29576113,198.3,229.93
25.03773599,277.3,222.03,,24.76283121,224.7,237.815,,25.08642811,251,231.25,,230.365,,,,,23.29353033,251,227.29,,23.24401322,198.3,235.19,,23.29791494,251,229.93
25.04125139,198.3,223.345,,24.7660348,172,239.13,,25.08907588,277.3,235.2,,232.5583333,,,,,23.29588016,172,225.975,,23.24619916,277.3,231.24,,23.30081101,303.6,229.93
25.04548895,277.3,218.08,,24.76904726,172,241.765,,25.09127255,198.3,241.78,,233.875,,,,,23.29862152,198.3,228.605,,23.24865086,277.3,233.87,,23.30382378,251,235.195
25.05171903,251,216.76,,24.77213968,251,244.4,,25.09378486,145.7,241.78,,234.3133333,,,,,23.30123233,277.3,231.24,,23.25109116,277.3,235.19,,23.30758807,303.6,236.515
25.0560738,145.7,215.445,,24.77464627,198.3,244.4,,25.09616454,251,245.73,,235.1916667,,,,,23.30385123,198.3,232.555,,23.25389173,172,228.61,,23.3105351,251,236.515
25.06152348,145.7,214.13,,24.77732881,224.7,243.085,,25.09830638,172,247.045,,234.7533333,,,,,23.30643143,224.7,235.19,,23.25629254,277.3,227.295,,23.31377837,251,235.2
25.06414455,224.7,216.765,,24.78023814,251,240.45,,25.10121165,251,247.045,,234.7533333,,,,,23.30940881,172,240.455,,23.25898533,198.3,225.975,,23.31692114,172,237.83
25.06720473,172,216.765,,24.782388,145.7,235.185,,25.10343326,277.3,247.045,,232.9983333,,,,,23.31174314,172,236.505,,23.26241369,198.3,225.975,,23.31935701,224.7,240.46
25.07025006,172,216.765,,24.78510624,172,233.87,,25.10562839,277.3,245.73,,232.1216667,,,,,23.314142,198.3,235.19,,23.26479261,198.3,225.975,,23.32261815,303.6,239.145
25.07246415,198.3,216.765,,24.78793294,198.3,236.5,,25.10813712,224.7,244.41,,232.5583333,,,,,23.31675123,224.7,237.825,,23.26737455,251,228.61,,23.32622681,198.3,239.145
25.07521995,277.3,220.715,,24.79020498,198.3,240.445,,25.11048921,277.3,244.41,,235.19,,,,,23.31898938,303.6,239.14,,23.2696594,198.3,225.98,,23.32980009,329.9,233.88
25.07774313,224.7,224.005,,24.79255714,172,243.08,,25.11316331,277.3,241.775,,236.2866667,,,,,23.32182783,198.3,240.455,,23.27245154,172,227.295,,23.33274705,224.7,236.515
25.08052885,224.7,221.37,,24.79489595,198.3,236.5,,25.11646167,224.7,241.775,,233.215,,,,,23.32413051,251,244.405,,23.27467605,251,227.295,,23.33541279,198.3,235.195
25.08364649,198.3,222.69,,24.79749269,251,236.5,,25.124514,172,241.775,,233.655,,,,,23.32622654,224.7,247.04,,23.27688668,145.7,222.03,,23.33831282,251,235.195
25.08588066,224.7,224.005,,24.80026065,145.7,233.87,,25.1272664,224.7,241.775,,233.2166667,,,,,23.32852644,277.3,245.725,,23.27955069,277.3,223.345,,23.34071783,277.3,239.145
25.08818884,198.3,220.055,,24.8038772,224.7,231.24,,25.12995044,145.7,241.775,,231.0233333,,,,,23.33086662,303.6,247.04,,23.28170078,277.3,227.29,,23.34321962,172,236.51
25.09037822,198.3,214.79,,24.8073044,251,224.66,,25.13253784,277.3,241.775,,227.075,,,,,23.33305286,277.3,245.725,,23.28386973,277.3,227.29,,23.34541139,172,236.51
25.09282907,172,213.475,,24.8110249,277.3,223.345,,25.1350293,172,239.145,,225.3216667,,,,,23.33577631,198.3,247.04,,23.28642938,224.7,227.29,,23.34788452,251,232.56
25.0957545,172,216.11,,24.81389656,277.3,222.03,,25.13763408,224.7,239.145,,225.7616667,,,,,23.33815516,172,240.46,,23.28872207,172,229.925,,23.35035111,224.7,228.61
25.09831803,251,216.11,,24.81663885,251,220.715,,25.14066574,198.3,236.51,,224.445,,,,,23.34032325,172,236.51,,23.29085988,277.3,228.61,,23.35255258,251,236.505
25.10262019,251,221.375,,24.82101974,277.3,218.08,,25.14318359,172,239.145,,226.2,,,,,23.34302643,277.3,232.565,,23.29361673,303.6,227.295,,23.35521511,198.3,236.505
25.10686232,251,220.06,,24.82503244,251,224.66,,25.14566753,277.3,236.51,,227.0766667,,,,,23.3453789,224.7,232.565,,23.2958528,251,232.56,,23.35760348,251,233.87
25.11095951,224.7,222.695,,24.82763345,251,220.71,,25.14853071,277.3,235.195,,226.2,,,,,23.34769112,277.3,229.935,,23.2980654,303.6,231.245,,23.3597431,198.3,227.29
25.11506134,251,222.695,,24.83031221,172,216.76,,25.15086092,172,233.875,,224.4433333,,,,,23.35020509,145.7,225.985,,23.30068505,198.3,233.875,,23.36231354,224.7,224.655
25.11815958,303.6,221.38,,24.83360919,172,214.125,,25.1532939,277.3,233.875,,223.1266667,,,,,23.35236907,329.9,223.35,,23.30308078,251,239.14,,23.36464235,251,224.655
25.12181609,224.7,217.43,,24.83581195,224.7,212.81,,25.1558503,251,233.875,,221.3716667,,,,,23.35450641,277.3,222.035,,23.30529291,277.3,239.14,,23.36676831,224.7,223.34
25.12543881,172,220.06,,24.83825878,224.7,214.125,,25.15822161,251,232.56,,222.2483333,,,,,23.35677533,224.7,222.035,,23.30794901,277.3,247.035,,23.36914732,198.3,222.025
25.12793781,251,218.745,,24.84057211,251,216.76,,25.16039526,145.7,228.61,,221.3716667,,,,,23.35892285,251,227.3,,23.31047758,198.3,244.4,,23.37149535,198.3,220.71
25.13027134,251,221.375,,24.84274264,198.3,214.125,,25.16277979,172,225.975,,220.4916667,,,,,23.36108964,277.3,232.565,,23.31322776,251,247.035,,23.37368529,224.7,218.075
25.13247764,172,226.64,,24.84500431,145.7,210.175,,25.16501399,198.3,224.66,,220.4916667,,,,,23.36394983,277.3,233.88,,23.31661399,251,248.35,,23.37604234,251,214.125
25.13482202,251,227.955,,24.84767853,198.3,202.28,,25.16720657,172,225.975,,218.7366667,,,,,23.36886419,172,235.195,,23.31995469,198.3,247.03,,23.37845947,145.7,211.495
25.13696711,224.7,228.615,,24.84986641,224.7,198.33,,25.16994375,251,227.295,,218.08,,,,,23.37182946,224.7,237.83,,23.32415731,303.6,250.98,,23.38062035,172,208.86
25.13979513,198.3,229.93,,24.85198572,172,203.595,,25.17237502,198.3,225.975,,219.8333333,,,,,23.37473769,251,237.83,,23.32847494,145.7,248.35,,23.38321488,277.3,208.86
25.14216692,198.3,227.295,,24.85469083,224.7,203.595,,25.17576585,198.3,223.34,,218.0766667,,,,,23.37769054,145.7,233.88,,23.3320621,145.7,250.985,,23.38556206,198.3,210.175
25.14439381,251,225.98,,24.85692044,277.3,202.28,,25.18381366,224.7,219.39,,215.8833333,,,,,23.38071131,251,232.56,,23.33484413,172,248.355,,23.38772574,277.3,210.175
25.1466808,277.3,231.245,,24.85923794,277.3,203.595,,25.18654773,224.7,215.44,,216.76,,,,,23.38332397,172,225.98,,23.33760788,251,241.775,,23.39065342,198.3,215.44
25.14888684,277.3,235.195,,24.86198392,198.3,206.23,,25.19206604,172,216.755,,219.3933333,,,,,23.38599263,224.7,227.295,,23.34106995,198.3,239.14,,23.3929046,251,216.755
25.15113187,251,233.88,,24.86578195,172,202.28,,25.1950891,198.3,212.805,,216.3216667,,,,,23.38845629,172,227.295,,23.34407098,224.7,236.51,,23.39561571,277.3,219.39
25.15371554,251,237.825,,24.87018093,251,206.23,,25.19934453,198.3,211.49,,218.515,,,,,23.39103708,198.3,229.93,,23.34693545,198.3,239.14,,23.3979378,198.3,219.39
25.15604829,198.3,237.825,,24.87292183,251,210.18,,25.20218885,224.7,215.44,,221.1483333,,,,,23.393335,224.7,231.245,,23.35028784,303.6,241.775,,23.40119297,303.6,215.445
25.15927388,251,231.245,,24.87581727,224.7,212.815,,25.20572825,198.3,212.805,,218.955,,,,,23.39551625,172,231.245,,23.35331053,224.7,237.825,,23.40528611,277.3,215.445
25.16321071,277.3,229.93,,24.88078729,198.3,210.185,,25.20815923,198.3,212.805,,217.64,,,,,23.39828511,198.3,231.245,,23.3560228,198.3,235.19,,23.40912336,172,220.71
25.16816791,277.3,227.295,,24.8844805,277.3,211.5,,25.2105616,277.3,208.855,,215.8833333,,,,,23.40150986,303.6,229.925,,23.35849624,251,233.875,,23.41200769,224.7,225.975
25.17243044,224.7,224.665,,24.88723459,251,216.765,,25.21333069,172,212.805,,218.0783333,,,,,23.40427936,277.3,235.19,,23.36126292,224.7,233.875,,23.41493093,172,229.925
25.17782969,224.7,228.61,,24.88950196,198.3,218.08,,25.21571174,172,210.17,,218.9533333,,,,,23.40723161,172,233.875,,23.36359621,145.7,227.295,,23.41811073,224.7,229.925
25.1818481,251,227.295,,24.89215188,224.7,222.03,,25.21825779,224.7,204.905,,218.0766667,,,,,23.41000451,224.7,236.505,,23.36640302,224.7,224.66,,23.42138572,224.7,232.555
25.18546222,277.3,223.345,,24.89479371,172,224.665,,25.22084896,198.3,204.905,,217.6383333,,,,,23.41285639,198.3,236.505,,23.3691347,224.7,216.765,,23.42402026,277.3,231.24
25.18855285,251,223.345,,24.89752771,172,222.03,,25.22326375,251,207.535,,217.6366667,,,,,23.41527486,198.3,231.24,,23.37140523,224.7,219.4,,23.42642599,224.7,231.24
25.19437752,172,219.395,,24.89971495,172,222.03,,25.22588901,145.7,212.8,,218.075,,,,,23.41832873,198.3,224.66,,23.37401915,277.3,222.03,,23.42897252,303.6,233.875
25.19932698,172,214.13,,24.90232967,224.7,224.665,,25.22806391,251,211.485,,216.76,,,,,23.42061024,198.3,224.66,,23.37644872,251,222.03,,23.43123635,303.6,235.19
25.20329538,224.7,215.445,,24.90452502,251,231.245,,25.23072693,224.7,210.17,,218.9533333,,,,,23.42280918,277.3,223.345,,23.37866475,251,225.98,,23.43341663,277.3,239.14
25.21149302,198.3,214.125,,24.90676742,224.7,237.825,,25.23311398,172,207.535,,219.8283333,,,,,23.42540649,251,219.395,,23.38105191,198.3,222.03,,23.43573929,145.7,239.14
25.21418376,224.7,216.76,,24.90945185,172,236.51,,25.23606144,251,212.8,,222.0233333,,,,,23.42781772,224.7,219.395,,23.38347394,251,225.975,,23.4380861,251,241.775
25.21655433,224.7,218.075,,24.91169634,198.3,235.195,,25.2397537,224.7,212.8,,222.0233333,,,,,23.43052468,172,224.66,,23.38574294,277.3,227.29,,23.44130727,224.7,243.09
25.22504278,198.3,220.71,,24.91385282,198.3,233.875,,25.24503594,224.7,215.435,,223.34,,,,,23.43328173,251,228.61,,23.38851504,198.3,225.97,,23.44381697,277.3,245.72
25.22742371,198.3,215.445,,24.91611078,224.7,231.24,,25.24791614,251,216.755,,221.1466667,,,,,23.43548105,303.6,233.875,,23.39074761,251,228.605,,23.44682023,172,244.405
25.22975665,277.3,216.76,,24.91890639,198.3,229.92,,25.25275985,251,211.49,,219.39,,,,,23.43795258,224.7,233.875,,23.39297934,251,233.87,,23.45028955,198.3,245.725
25.23214674,277.3,219.39,,24.92152254,172,235.185,,25.2554412,277.3,218.07,,224.215,,,,,23.4402426,251,232.56,,23.39533897,198.3,232.55,,23.45251956,172,247.04
25.23447453,224.7,212.81,,24.92624129,198.3,233.87,,25.25820946,251,218.07,,221.5833333,,,,,23.44238491,224.7,235.19,,23.39771687,172,228.605,,23.45499809,224.7,250.99
25.245044,198.3,208.86,,24.92989551,277.3,231.235,,25.26067036,224.7,218.07,,219.3883333,,,,,23.44496081,172,239.14,,23.39988726,172,227.285,,23.45731515,172,247.04
25.24807046,251,214.125,,24.93329869,198.3,232.55,,25.26334049,251,218.07,,221.5816667,,,,,23.44754763,277.3,241.77,,23.40233193,198.3,235.18,,23.45948972,198.3,248.355
25.25081823,251,210.175,,24.9361815,251,231.235,,25.26636451,198.3,218.07,,219.8266667,,,,,23.45014738,172,244.4,,23.40467072,198.3,233.865,,23.46166558,277.3,247.04
25.25347636,224.7,208.86,,24.94004557,224.7,228.605,,25.26883737,172,220.705,,219.39,,,,,23.45276556,172,244.4,,23.40681798,198.3,233.865,,23.46403321,277.3,244.41
25.25684987,224.7,211.49,,24.94286527,277.3,227.29,,25.27133558,224.7,215.44,,218.0733333,,,,,23.45502467,277.3,239.135,,23.40920434,198.3,232.55,,23.46626807,303.6,241.775
25.26344088,251,206.225,,24.94637471,224.7,232.555,,25.2736222,224.7,218.075,,218.9516667,,,,,23.45751716,277.3,243.085,,23.41136052,251,232.55,,23.46878425,172,243.09
25.27088965,198.3,210.175,,24.9488773,172,233.87,,25.27625283,224.7,220.705,,221.5833333,,,,,23.45972269,277.3,243.085,,23.414054,251,235.185,,23.47104488,145.7,239.14
25.27372513,172,211.495,,24.95180362,172,228.605,,25.27851094,198.3,219.39,,219.83,,,,,23.46221637,198.3,243.085,,23.41744492,224.7,239.135,,23.47329517,224.7,235.19
25.27850489,224.7,214.125,,24.9548163,172,228.605,,25.28078679,277.3,222.025,,221.585,,,,,23.46524038,224.7,243.085,,23.42055776,277.3,239.135,,23.47563566,277.3,233.875
25.28454121,224.7,214.125,,24.95693039,198.3,229.925,,25.28343988,251,220.71,,221.5866667,,,,,23.46906739,198.3,249.665,,23.42444934,198.3,237.82,,23.47788023,277.3,232.56
25.2872565,224.7,218.075,,24.95988596,251,227.29,,25.28558501,172,225.975,,223.78,,,,,23.47296653,224.7,244.4,,23.42884517,198.3,235.19,,23.4800506,277.3,232.56
25.29419763,251,211.495,,24.96215101,251,228.605,,25.28773919,198.3,228.61,,222.9033333,,,,,23.47621104,198.3,240.45,,23.43287427,198.3,231.24,,23.48266864,198.3,232.56
25.29688155,172,216.76,,24.9648028,251,222.025,,25.29032767,277.3,232.56,,223.7816667,,,,,23.47987129,172,240.45,,23.43596145,224.7,236.505,,23.48498429,224.7,232.56
25.2994013,224.7,215.445,,24.96744328,172,223.34,,25.29252498,172,227.295,,222.0266667,,,,,23.48259315,172,239.135,,23.43899849,145.7,233.875,,23.48754639,251,233.875
25.30228723,277.3,215.445,,24.96970815,277.3,224.655,,25.29545718,172,225.98,,222.0266667,,,,,23.48599401,224.7,239.135,,23.44176043,224.7,232.56,,23.49038015,198.3,229.925
25.30797796,198.3,216.76,,24.97186543,251,223.34,,25.29862505,224.7,228.61,,222.9033333,,,,,23.48969256,145.7,237.82,,23.44403102,303.6,231.245,,23.49255836,277.3,225.975
25.31093612,198.3,220.71,,24.97468922,224.7,222.025,,25.30404817,224.7,229.925,,224.22,,,,,23.49241331,172,231.24,,23.44644603,145.7,235.19,,23.49540043,172,225.975
25.3143236,224.7,216.76,,24.97714135,224.7,223.345,,25.31215989,277.3,231.24,,223.7816667,,,,,23.4948027,172,225.975,,23.44881544,198.3,232.56,,23.49774494,251,224.655
25.32114237,251,210.18,,24.97980968,198.3,222.03,,25.31696407,303.6,224.66,,218.9566667,,,,,23.49722067,198.3,228.605,,23.45106421,251,235.195,,23.50020116,172,224.655
25.32405679,172,208.865,,24.9834078,172,225.975,,25.32001621,224.7,220.71,,218.5166667,,,,,23.50019894,224.7,227.29,,23.45445816,251,235.195,,23.50276684,198.3,223.34
25.33011038,251,212.815,,24.98694156,224.7,224.66,,25.32383565,172,214.13,,217.2016667,,,,,23.5028211,251,227.29,,23.45693412,172,236.515,,23.50566347,277.3,227.29
25.33506783,251,211.5,,24.99543266,145.7,220.71,,25.32681071,224.7,214.13,,215.4466667,,,,,23.505241,251,222.025,,23.45941474,198.3,232.57,,23.50981468,277.3,227.29
25.3448031,251,218.08,,24.99968017,172,219.39,,25.32940515,172,216.765,,218.0783333,,,,,23.50755061,198.3,219.395,,23.46230266,303.6,237.835,,23.51399659,224.7,228.605
25.3515172,198.3,220.71,,25.00272017,198.3,224.655,,25.33175176,198.3,212.815,,219.3933333,,,,,23.50999632,198.3,219.395,,23.46496697,198.3,236.515,,23.51821601,198.3,229.92
25.35552711,119.4,224.66,,25.00520176,172,219.39,,25.33451024,224.7,216.765,,220.2716667,,,,,23.51241274,172,219.395,,23.46715259,277.3,233.88,,23.52099762,251,233.87
25.36146967,224.7,224.66,,25.00803728,198.3,216.76,,25.33731986,224.7,216.765,,219.395,,,,,23.51474338,251,216.76,,23.46968151,172,237.83,,23.52425074,172,232.555
25.36469711,251,220.71,,25.01090064,172,214.125,,25.33987586,251,220.715,,218.5166667,,,,,23.51763599,198.3,216.76,,23.47225695,277.3,240.46,,23.52748862,251,236.505
25.36817791,251,216.76,,25.0137466,172,215.44,,25.34279356,145.7,220.715,,217.6383333,,,,,23.52018941,251,211.495,,23.47442502,198.3,239.145,,23.53032017,277.3,239.135
25.37306823,251,212.81,,25.01643286,198.3,216.755,,25.34528971,251,219.4,,216.3216667,,,,,23.52276944,198.3,216.76,,23.47676129,198.3,239.145,,23.53268637,198.3,236.5
25.37660826,224.7,216.76,,25.01930791,198.3,216.755,,25.34759061,277.3,220.715,,218.0766667,,,,,23.52580913,251,215.445,,23.47902045,277.3,237.83,,23.53503742,277.3,233.865
25.38233294,224.7,214.125,,25.02162856,277.3,222.02,,25.3501352,277.3,216.765,,217.6366667,,,,,23.52820657,277.3,220.71,,23.48117456,224.7,243.09,,23.53762625,172,237.815
25.38616946,277.3,220.705,,25.02391946,251,216.755,,25.35278437,251,214.13,,217.1966667,,,,,23.53055171,172,227.29,,23.48360581,172,243.09,,23.53989528,303.6,236.495
25.39325302,251,214.125,,25.02632733,251,220.705,,25.35525542,251,214.13,,216.32,,,,,23.53348359,251,231.24,,23.48601831,277.3,243.09,,23.54262679,251,235.84
25.39671926,119.4,218.07,,25.02852429,251,219.39,,25.35764588,224.7,212.815,,216.7583333,,,,,23.53598655,224.7,233.87,,23.48820284,277.3,245.72,,23.54549153,224.7,231.89
25.39996263,145.7,218.07,,25.03081231,224.7,215.44,,25.36033082,172,218.08,,217.1966667,,,,,23.53875108,224.7,229.92,,23.49129994,198.3,241.77,,23.54828065,198.3,233.21
25.40469021,277.3,216.755,,25.03317816,303.6,219.39,,25.36257108,224.7,214.135,,216.76,,,,,23.54139483,303.6,229.92,,23.49359648,251,241.77,,23.55128699,172,237.16
25.4087523,303.6,215.44,,25.03555912,303.6,223.34,,25.36531072,224.7,214.135,,217.6383333,,,,,23.54362151,277.3,229.92,,23.49577769,224.7,237.825,,23.55387156,251,235.845
25.41326748,224.7,214.125,,25.03784032,251,223.34,,25.36791398,251,215.455,,217.64,,,,,23.54603347,224.7,233.87,,23.49826817,198.3,235.19,,23.55633067,198.3,239.795
25.41705322,172,215.44,,25.04019257,172,218.075,,25.37057324,251,215.455,,216.3233333,,,,,23.54842704,251,232.555,,23.5004605,224.7,231.24,,23.55919738,251,239.795
25.41963755,145.7,220.705,,25.04258613,277.3,216.76,,25.37312474,251,218.09,,218.5183333,,,,,23.55062198,277.3,229.92,,23.50260966,224.7,228.605,,23.5614773,224.7,235.845
25.42184734,277.3,216.755,,25.04526546,277.3,219.395,,25.37546886,277.3,222.04,,219.3966667,,,,,23.55308862,277.3,225.97,,23.50676154,277.3,229.92,,23.56379813,224.7,235.845
25.42442706,251,218.07,,25.05050088,198.3,222.03,,25.37790616,145.7,222.04,,220.7133333,,,,,23.5555042,198.3,228.605,,23.50913777,198.3,232.55,,23.5659907,172,238.475
25.42674515,172,214.12,,25.05373943,198.3,224.665,,25.38037912,224.7,219.405,,219.3966667,,,,,23.55822321,251,227.285,,23.51151801,224.7,228.6,,23.56811807,198.3,237.16
25.42887946,224.7,216.755,,25.0568088,198.3,224.665,,25.38409969,251,223.355,,221.5916667,,,,,23.56087269,172,228.605,,23.51437698,198.3,229.92,,23.57047623,277.3,237.16
25.43164257,224.7,218.07,,25.06087396,198.3,228.615,,25.38944642,251,220.72,,222.4683333,,,,,23.56328285,251,229.92,,23.51713336,198.3,229.92,,23.57267176,251,234.53
25.43404471,172,218.07,,25.06460568,224.7,231.245,,25.39331242,172,219.405,,222.9066667,,,,,23.56698841,224.7,231.24,,23.52028343,303.6,231.235,,23.57511953,198.3,237.16
25.43629058,198.3,222.02,,25.06821797,251,229.93,,25.39706293,119.4,216.775,,222.9083333,,,,,23.56959194,198.3,225.975,,23.52646936,224.7,229.92,,23.57825425,303.6,235.845
